GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",2601,550,2601,550,1960,545,598,161,407,156,191,89,422,164,600,263,600,263,0,11,0,11,138,114,22,35,100,94,18,34,62,63,0,11,0,11,0,11,0,11,0,11,0,11,0,11,641,323,484,164,217,122,128,83,89,95,267,129,267,129,0,11,157,200,0,11,76,118,81,88,0,11,0,11,0,11
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",752,346,752,346,569,315,159,70,51,39,108,69,80,60,202,144,202,144,0,11,0,11,0,11,0,11,45,38,0,11,0,11,0,11,83,126,0,11,83,126,0,11,0,11,0,11,183,190,113,94,22,41,22,41,0,11,91,84,48,46,43,69,70,112,0,11,70,112,0,11,0,11,0,11,0,11
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",1778,619,1778,619,1434,626,384,167,284,152,100,84,237,136,559,317,559,317,0,11,0,11,12,27,29,45,65,82,0,11,0,11,0,11,148,227,0,11,148,227,0,11,0,11,0,11,344,164,344,164,200,133,200,133,0,11,144,132,144,132,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",1400,537,1400,537,1077,549,267,128,152,109,115,100,222,121,250,174,250,174,0,11,0,11,18,29,139,154,69,108,54,84,24,37,34,50,0,11,0,11,0,11,0,11,0,11,0,11,323,139,237,100,136,88,106,81,30,35,101,65,74,59,27,32,86,69,0,11,22,35,14,24,0,11,50,56,0,11
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",1019,416,1019,416,623,377,189,99,171,96,18,29,150,90,225,197,225,197,0,11,0,11,0,11,0,11,28,45,0,11,0,11,0,11,31,36,0,11,17,28,14,22,0,11,0,11,396,239,253,135,107,100,64,84,43,51,146,98,122,91,24,39,143,155,0,11,116,149,27,43,0,11,0,11,0,11
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",1094,381,1094,381,804,376,231,99,168,94,63,45,194,99,283,176,281,174,0,11,2,8,16,26,0,11,43,71,37,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,290,166,226,116,82,71,82,71,0,11,144,94,90,75,54,66,64,76,0,11,30,49,34,57,0,11,0,11,0,11
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",469,210,469,210,190,200,51,53,51,53,0,11,33,42,93,99,93,99,0,11,0,11,13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,279,109,230,83,140,87,116,83,24,29,90,53,81,56,9,16,49,54,18,29,13,21,18,25,0,11,0,11,0,11
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",1799,462,1543,451,409,246,139,83,93,70,46,44,122,76,148,102,129,95,19,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1134,375,593,155,382,134,267,143,115,68,211,111,125,104,86,59,541,314,0,11,496,320,45,44,0,11,0,11,256,166
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",924,391,750,326,450,336,144,100,61,68,83,76,82,77,224,218,224,218,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,300,136,219,79,121,75,71,59,50,47,98,64,98,64,0,11,81,75,15,23,66,77,0,11,0,11,0,11,174,172
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",841,287,693,252,465,263,202,123,202,123,0,11,100,69,110,101,110,101,0,11,0,11,18,30,0,11,35,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,228,137,180,108,120,83,112,82,8,13,60,72,39,64,21,32,48,63,0,11,41,62,7,12,0,11,0,11,148,141
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",1829,561,1829,561,1457,523,357,107,207,118,150,96,308,117,499,243,441,210,0,11,58,99,56,83,41,67,0,11,0,11,175,144,21,34,0,11,0,11,0,11,0,11,0,11,0,11,372,277,187,95,112,67,35,42,77,63,75,74,75,74,0,11,185,215,0,11,166,217,19,31,0,11,0,11,0,11
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",1370,654,1370,654,762,416,146,79,45,45,101,78,35,37,188,132,188,132,0,11,0,11,152,209,98,91,104,143,0,11,0,11,39,47,0,11,0,11,0,11,0,11,0,11,0,11,608,560,213,116,65,76,15,24,50,73,148,95,95,88,53,39,395,483,0,11,395,483,0,11,0,11,0,11,0,11
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",2363,487,2363,487,1973,532,532,142,186,92,346,116,194,81,858,246,845,244,13,21,0,11,92,98,0,11,191,134,0,11,18,19,62,62,26,29,0,11,0,11,26,29,0,11,0,11,390,109,390,109,121,74,121,74,0,11,269,98,269,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",1955,417,1955,417,1641,432,429,105,76,44,353,106,81,41,849,284,820,283,29,44,0,11,81,61,45,49,38,43,0,11,18,28,75,77,25,28,0,11,11,19,14,21,0,11,0,11,314,102,314,102,183,88,183,88,0,11,131,53,131,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",546,166,546,166,446,171,132,52,11,19,121,49,47,42,212,89,184,90,21,28,7,12,21,23,0,11,23,26,0,11,0,11,0,11,11,13,0,11,0,11,11,13,0,11,0,11,100,54,100,54,31,38,31,38,0,11,69,47,69,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",3374,487,3345,499,2412,499,828,161,486,148,342,124,799,153,736,219,736,219,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,39,24,39,0,11,24,39,0,11,0,11,0,11,933,288,629,145,335,105,237,87,98,65,294,106,218,94,76,61,304,198,0,11,165,181,139,84,0,11,0,11,29,49
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",3361,368,3223,358,2349,390,746,142,359,112,387,123,675,138,858,187,803,188,55,63,0,11,15,23,0,11,39,73,0,11,0,11,0,11,16,24,0,11,0,11,16,24,0,11,0,11,874,236,673,157,414,131,273,108,141,92,259,106,192,109,67,53,201,113,0,11,12,18,189,110,0,11,0,11,138,81
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",1831,454,1805,453,1033,477,307,118,143,89,164,93,73,51,347,231,347,231,0,11,0,11,51,58,22,34,46,56,0,11,0,11,170,156,17,26,0,11,17,26,0,11,0,11,0,11,772,201,690,167,349,141,349,141,0,11,341,150,311,146,30,34,82,92,0,11,82,92,0,11,0,11,0,11,26,11
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",994,308,914,315,416,250,129,73,57,54,72,63,83,56,183,167,183,167,0,11,0,11,0,11,21,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,498,232,250,103,108,61,55,48,53,47,142,84,96,78,46,38,248,174,0,11,136,110,17,27,0,11,95,157,80,47
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",1567,452,1567,452,1418,482,448,128,135,94,313,116,114,82,634,236,552,242,82,128,0,11,25,39,85,88,17,28,0,11,0,11,54,85,41,60,0,11,0,11,0,11,0,11,41,60,149,103,149,103,51,64,51,64,0,11,98,83,98,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",2469,445,2469,445,2132,470,734,149,436,126,298,108,439,135,693,293,693,293,0,11,0,11,23,36,34,38,141,115,0,11,0,11,68,76,0,11,0,11,0,11,0,11,0,11,0,11,337,142,302,115,159,86,159,86,0,11,143,80,122,72,21,30,35,51,0,11,35,51,0,11,0,11,0,11,0,11
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",2019,197,1932,195,845,177,332,66,141,67,191,72,223,70,216,73,153,78,63,74,0,11,14,24,13,21,0,11,0,11,19,24,28,32,0,11,0,11,0,11,0,11,0,11,0,11,1087,151,698,72,398,84,328,85,70,41,300,79,174,72,126,64,389,131,62,75,257,121,28,34,0,11,42,43,87,37
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",3998,787,3998,787,3298,791,953,171,164,85,789,180,295,106,1350,453,1350,453,0,11,0,11,262,243,111,120,318,338,0,11,0,11,0,11,9,15,0,11,0,11,9,15,0,11,0,11,700,245,522,142,218,94,197,93,21,30,304,119,254,117,50,52,178,158,0,11,178,158,0,11,0,11,0,11,0,11
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",1559,318,1559,318,1320,376,431,116,180,88,251,101,245,107,450,200,450,200,0,11,0,11,82,78,24,37,63,107,0,11,0,11,25,41,0,11,0,11,0,11,0,11,0,11,0,11,239,151,239,151,30,52,30,52,0,11,209,139,209,139,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",3270,561,3270,561,2784,618,816,157,351,122,465,130,343,112,1209,470,1193,464,0,11,16,27,154,117,143,146,81,88,0,11,0,11,23,36,15,26,0,11,0,11,15,26,0,11,0,11,486,126,486,126,100,67,100,67,0,11,386,116,386,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",465,220,363,238,304,237,141,111,46,43,95,115,32,31,102,130,102,130,0,11,0,11,0,11,29,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,59,45,59,45,8,12,8,12,0,11,51,44,51,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,102,197
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",1402,488,1402,488,1292,507,384,145,219,114,165,85,167,76,514,259,514,259,0,11,0,11,0,11,58,79,60,75,13,21,0,11,24,25,72,91,0,11,0,11,0,11,0,11,72,91,110,61,100,56,23,30,23,30,0,11,77,45,72,44,5,8,10,17,0,11,0,11,0,11,0,11,10,17,0,11
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",1903,322,1672,263,1209,312,378,94,216,83,162,66,210,77,507,159,497,157,3,9,7,12,15,19,2,8,38,46,0,11,0,11,6,17,53,39,0,11,14,22,13,15,8,12,18,26,463,150,312,101,122,70,108,68,14,18,190,79,129,76,61,31,151,96,17,19,97,96,37,27,0,11,0,11,231,172
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",2184,391,2114,385,1613,412,473,96,189,64,284,90,239,81,716,316,701,317,0,11,15,22,49,78,35,55,101,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,501,129,376,101,181,78,127,65,54,43,195,72,165,72,30,23,125,58,0,11,81,55,36,33,0,11,8,14,70,80
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",1894,383,1894,383,989,360,296,97,92,59,204,88,201,109,299,153,299,153,0,11,0,11,119,116,0,11,74,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,905,233,638,145,310,122,196,106,114,68,328,125,260,117,68,48,267,140,12,20,183,135,72,51,0,11,0,11,0,11
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",2372,363,2357,363,1391,357,550,152,270,152,280,121,342,131,449,194,449,194,0,11,0,11,14,23,0,11,36,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,966,269,652,159,227,103,179,97,48,41,425,155,338,144,87,69,314,187,0,11,286,183,28,34,0,11,0,11,15,8
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",1343,189,1332,192,981,198,353,59,169,57,184,53,223,49,249,114,249,114,0,11,0,11,14,24,23,23,16,20,0,11,5,6,92,59,6,10,0,11,0,11,6,10,0,11,0,11,351,123,244,61,78,40,67,37,11,10,166,48,132,47,34,29,107,96,0,11,84,96,14,11,0,11,9,15,11,17
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",1252,496,1252,496,1092,500,335,152,126,105,209,120,96,73,417,205,417,205,0,11,0,11,91,148,30,40,123,112,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,160,126,104,59,13,21,13,21,0,11,91,55,70,51,21,35,56,91,0,11,56,91,0,11,0,11,0,11,0,11
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",1305,400,1291,406,866,427,280,128,122,90,158,87,168,93,246,181,246,181,0,11,0,11,38,44,21,32,83,126,0,11,0,11,0,11,30,48,0,11,30,48,0,11,0,11,0,11,425,143,425,143,191,112,191,112,0,11,234,113,234,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,18
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",2079,533,1982,530,1305,565,348,125,69,69,279,104,72,45,594,325,545,298,49,79,0,11,92,143,29,62,80,101,0,11,0,11,12,19,78,76,0,11,0,11,78,76,0,11,0,11,677,226,480,138,196,97,147,88,49,51,284,131,218,121,66,50,197,146,0,11,166,142,31,29,0,11,0,11,97,32
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",2604,389,2551,390,1633,418,605,177,182,106,423,161,267,121,488,183,488,183,0,11,0,11,66,78,18,29,162,142,0,11,0,11,0,11,27,43,0,11,0,11,0,11,0,11,27,43,918,219,715,161,422,123,344,114,78,53,293,135,256,128,37,34,203,116,46,74,108,81,49,36,0,11,0,11,53,40
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",1284,269,613,182,335,165,125,58,108,59,17,27,107,61,72,79,72,79,0,11,0,11,31,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,278,91,278,91,74,74,74,74,0,11,204,94,204,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,671,202
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",1770,469,1770,469,1586,496,495,153,278,138,217,107,368,127,534,221,534,221,0,11,0,11,0,11,0,11,104,122,0,11,0,11,85,134,0,11,0,11,0,11,0,11,0,11,0,11,184,91,184,91,20,33,20,33,0,11,164,85,164,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",1528,429,1528,429,874,341,307,103,186,85,121,88,148,78,147,100,147,100,0,11,0,11,24,40,0,11,180,196,0,11,0,11,37,57,31,36,0,11,0,11,31,36,0,11,0,11,654,259,457,135,197,98,145,90,52,47,260,119,228,116,32,45,197,184,0,11,175,165,22,34,0,11,0,11,0,11
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",1468,383,764,348,627,380,200,101,98,77,102,71,105,68,95,82,95,82,0,11,0,11,0,11,81,95,96,109,0,11,0,11,50,77,0,11,0,11,0,11,0,11,0,11,0,11,137,94,119,80,66,68,56,64,10,23,53,51,53,51,0,11,18,38,0,11,18,38,0,11,0,11,0,11,704,148
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",1413,380,1404,379,383,309,101,73,66,58,35,39,49,46,113,124,113,124,0,11,0,11,0,11,26,32,33,60,0,11,61,92,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1021,245,742,150,356,128,295,120,61,54,386,145,283,126,103,73,279,148,22,34,118,101,89,66,0,11,50,75,9,6
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",1145,319,1145,319,305,254,57,43,44,38,13,21,42,37,78,79,78,79,0,11,0,11,45,64,0,11,0,11,0,11,37,54,20,32,26,41,0,11,26,41,0,11,0,11,0,11,840,197,554,137,300,108,199,104,101,68,254,119,182,109,72,50,286,134,15,26,152,114,79,53,0,11,40,62,0,11
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",662,218,662,218,176,145,63,51,0,11,63,51,34,36,66,64,66,64,0,11,0,11,13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,486,192,344,108,232,110,192,99,40,50,112,75,86,67,26,30,142,121,0,11,142,121,0,11,0,11,0,11,0,11
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",996,265,996,265,523,257,155,97,72,52,83,85,73,46,184,115,184,115,0,11,0,11,67,38,0,11,0,11,0,11,44,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,473,200,296,99,106,72,63,63,43,48,190,87,117,73,73,62,177,129,61,88,45,68,71,68,0,11,0,11,0,11
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",1632,222,1616,223,678,183,242,72,76,32,166,66,112,56,213,85,213,85,0,11,0,11,0,11,51,65,0,11,0,11,0,11,9,15,51,41,0,11,21,24,17,18,0,11,13,20,938,187,667,105,293,87,242,82,51,41,374,87,258,72,116,63,271,124,12,18,155,108,67,46,0,11,37,42,16,8
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",1199,209,1199,209,483,228,189,88,63,49,126,74,89,60,202,118,202,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,12,0,11,0,11,0,11,0,11,0,11,0,11,716,143,658,127,339,96,302,97,37,37,319,113,310,111,9,8,58,47,0,11,29,29,29,36,0,11,0,11,0,11
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",2673,280,1503,211,846,199,293,67,168,49,125,48,255,66,200,62,200,62,0,11,0,11,13,16,25,27,31,44,10,13,19,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,657,133,437,72,214,74,151,60,63,36,223,74,168,68,55,28,220,97,0,11,144,93,60,31,0,11,16,18,1170,178
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1579,353,1579,353,627,347,235,127,73,66,162,114,97,77,123,98,123,98,0,11,0,11,0,11,39,62,0,11,0,11,57,84,76,122,0,11,0,11,0,11,0,11,0,11,0,11,952,298,665,200,337,179,232,163,105,98,328,130,215,117,113,73,287,152,0,11,205,136,82,70,0,11,0,11,0,11
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",745,371,745,371,194,268,58,73,0,11,58,73,58,72,78,128,78,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,551,312,343,143,204,145,84,74,120,124,139,109,124,107,15,27,208,204,0,11,184,199,24,40,0,11,0,11,0,11
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",1423,383,1423,383,823,415,321,149,235,152,86,63,184,111,211,169,211,169,0,11,0,11,0,11,84,100,23,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,600,243,600,243,256,161,256,161,0,11,344,179,344,179,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",604,224,604,224,319,243,126,92,75,87,51,70,91,81,82,90,47,72,0,11,35,56,0,11,20,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,285,147,226,120,83,69,63,59,20,33,143,108,119,102,24,42,59,59,0,11,0,11,22,34,0,11,37,63,0,11
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",545,248,543,248,116,184,59,94,59,94,0,11,57,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,427,245,214,113,160,106,95,83,65,76,54,53,0,11,54,53,213,165,0,11,134,157,79,79,0,11,0,11,2,9
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",2028,711,1869,707,781,599,256,192,236,189,20,33,182,171,286,234,286,234,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,57,91,0,11,0,11,57,91,0,11,0,11,1088,401,637,199,263,153,243,152,20,32,374,146,249,116,125,92,451,286,0,11,415,285,36,55,0,11,0,11,159,95
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",947,224,947,224,153,162,70,77,0,11,70,77,69,74,14,25,14,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,794,231,661,188,368,131,278,139,90,78,293,155,276,153,17,28,133,104,0,11,79,97,54,73,0,11,0,11,0,11
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",2601,386,2601,386,1347,370,517,138,361,139,156,79,470,127,339,141,314,137,25,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,25,0,11,0,11,21,25,0,11,0,11,1254,310,831,181,409,128,231,102,178,95,422,142,348,138,74,57,423,214,0,11,197,199,157,96,0,11,69,69,0,11
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",575,240,575,240,506,251,184,92,184,92,0,11,179,89,143,92,143,92,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,69,41,69,41,0,11,0,11,0,11,69,41,69,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",1829,379,1829,379,1566,384,456,114,212,78,244,94,430,105,638,174,524,203,114,134,0,11,0,11,0,11,0,11,0,11,0,11,0,11,42,65,0,11,0,11,0,11,0,11,42,65,263,147,241,137,8,12,8,12,0,11,233,136,214,131,19,27,22,30,0,11,0,11,22,30,0,11,0,11,0,11
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1777,394,1777,394,576,285,206,84,104,84,102,85,172,76,198,172,198,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1201,342,838,214,507,201,358,174,149,111,331,128,278,123,53,50,363,210,0,11,216,181,128,128,0,11,19,31,0,11
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",1430,394,1430,394,563,372,198,113,148,97,50,60,190,107,58,54,58,54,0,11,0,11,0,11,62,95,0,11,0,11,0,11,55,84,0,11,0,11,0,11,0,11,0,11,0,11,867,336,548,176,219,121,115,85,104,80,329,155,269,146,60,53,319,224,48,78,221,212,50,47,0,11,0,11,0,11
