GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",1774,707,1280,690,1162,720,1162,720,0,11,0,11,0,11,0,11,118,119,118,119,0,11,494,247
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",1830,622,1032,438,453,206,453,206,0,11,81,90,81,90,0,11,498,395,498,395,0,11,798,524
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",920,373,632,374,524,359,524,359,0,11,0,11,0,11,0,11,108,146,108,146,0,11,288,127
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",1311,535,609,490,521,494,521,494,0,11,0,11,0,11,0,11,88,134,88,134,0,11,702,237
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",1784,304,924,301,640,251,640,251,0,11,132,166,91,110,41,57,152,89,152,89,0,11,860,193
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",1142,274,526,235,412,193,412,193,0,11,90,100,90,100,0,11,24,38,24,38,0,11,616,170
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1916,380,650,308,576,289,576,289,0,11,35,56,35,56,0,11,39,61,39,61,0,11,1266,272
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",941,278,446,259,381,248,381,248,0,11,0,11,0,11,0,11,65,74,65,74,0,11,495,159
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",1418,400,830,402,509,263,509,263,0,11,50,74,50,74,0,11,271,300,271,300,0,11,588,202
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",3260,814,1582,738,1316,751,1316,751,0,11,0,11,0,11,0,11,266,337,266,337,0,11,1678,576
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",930,487,564,539,183,292,183,292,0,11,277,439,171,271,106,168,104,167,104,167,0,11,366,234
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",2054,467,793,365,592,322,592,322,0,11,0,11,0,11,0,11,201,235,201,235,0,11,1261,369
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",1150,450,428,334,314,332,314,332,0,11,0,11,0,11,0,11,114,184,114,184,0,11,722,418
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",2790,1053,1413,764,727,465,727,465,0,11,0,11,0,11,0,11,686,628,686,628,0,11,1377,785
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",802,315,435,274,175,201,175,201,0,11,129,211,76,124,53,87,131,221,131,221,0,11,367,218
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",2691,664,785,481,355,304,355,304,0,11,0,11,0,11,0,11,430,366,345,291,85,94,1906,599
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",2523,639,1492,656,1227,612,1227,612,0,11,189,314,189,314,0,11,76,125,76,125,0,11,1031,617
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",979,161,708,121,518,111,518,111,0,11,140,108,121,101,19,20,50,51,47,48,3,7,271,99
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",682,164,161,121,130,106,130,106,0,11,0,11,0,11,0,11,31,54,31,54,0,11,521,150
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",1678,326,952,308,888,310,888,310,0,11,0,11,0,11,0,11,64,76,64,76,0,11,726,189
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",1029,306,489,246,489,246,489,246,0,11,0,11,0,11,0,11,0,11,0,11,0,11,540,200
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",931,284,558,279,481,280,481,280,0,11,0,11,0,11,0,11,77,122,77,122,0,11,373,156
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",323,147,89,117,89,117,89,117,0,11,0,11,0,11,0,11,0,11,0,11,0,11,234,100
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",1162,326,201,183,169,174,169,174,0,11,32,59,32,59,0,11,0,11,0,11,0,11,961,285
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",1147,343,364,262,226,183,226,183,0,11,138,160,102,119,36,41,0,11,0,11,0,11,783,298
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",1485,456,595,411,514,431,514,431,0,11,0,11,0,11,0,11,81,124,81,124,0,11,890,308
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",1719,602,1506,602,1063,500,1063,500,0,11,83,94,83,94,0,11,360,323,318,291,42,50,213,115
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",1419,294,346,172,346,172,346,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1073,264
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",1210,259,130,129,100,108,100,108,0,11,0,11,0,11,0,11,30,58,30,58,0,11,1080,233
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",668,216,262,176,230,170,230,170,0,11,0,11,0,11,0,11,32,51,32,51,0,11,406,145
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",703,266,334,273,334,273,334,273,0,11,0,11,0,11,0,11,0,11,0,11,0,11,369,210
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",1004,266,425,176,425,176,407,167,18,27,0,11,0,11,0,11,0,11,0,11,0,11,579,266
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",722,194,360,207,280,213,280,213,0,11,41,65,41,65,0,11,39,69,39,69,0,11,362,120
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",1841,406,487,273,374,187,374,187,0,11,113,180,113,180,0,11,0,11,0,11,0,11,1354,317
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",911,293,536,215,391,148,391,148,0,11,0,11,0,11,0,11,145,154,145,154,0,11,375,174
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",2054,305,1211,262,1111,256,1111,256,0,11,35,40,35,40,0,11,65,49,65,49,0,11,843,241
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",1650,375,898,395,652,310,652,310,0,11,212,246,128,146,84,101,34,53,34,53,0,11,752,308
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",1265,345,457,209,404,221,404,221,0,11,0,11,0,11,0,11,53,98,35,65,18,33,808,277
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",1458,331,787,327,787,327,787,327,0,11,0,11,0,11,0,11,0,11,0,11,0,11,671,166
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",989,373,539,358,507,360,507,360,0,11,0,11,0,11,0,11,32,52,32,52,0,11,450,179
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",2351,437,1537,402,1436,403,1428,400,8,20,0,11,0,11,0,11,101,120,81,94,20,33,814,246
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",830,229,613,220,613,220,613,220,0,11,0,11,0,11,0,11,0,11,0,11,0,11,217,107
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",470,120,258,124,163,101,163,101,0,11,32,47,21,31,11,16,63,71,63,71,0,11,212,78
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",1626,288,768,293,678,272,678,272,0,11,0,11,0,11,0,11,90,130,90,130,0,11,858,167
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York",1281,437,702,429,658,432,658,432,0,11,0,11,0,11,0,11,44,71,44,71,0,11,579,164
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York",776,193,302,163,271,155,271,155,0,11,0,11,0,11,0,11,31,48,31,48,0,11,474,149
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York",769,176,200,113,200,113,200,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,569,188
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",848,168,573,173,435,149,435,149,0,11,0,11,0,11,0,11,138,119,138,119,0,11,275,79
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",2051,294,1117,274,1046,256,1030,249,16,25,21,34,21,34,0,11,50,80,50,80,0,11,934,147
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York",3203,399,1436,482,1170,426,1170,426,0,11,235,247,235,247,0,11,31,49,31,49,0,11,1767,269
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York",1241,227,747,234,707,235,707,235,0,11,0,11,0,11,0,11,40,61,40,61,0,11,494,195
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",512,204,240,193,207,188,207,188,0,11,0,11,0,11,0,11,33,55,33,55,0,11,272,131
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",1152,310,417,275,417,275,417,275,0,11,0,11,0,11,0,11,0,11,0,11,0,11,735,191
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York",890,211,693,236,662,230,662,230,0,11,0,11,0,11,0,11,31,50,31,50,0,11,197,85
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",1026,261,432,227,432,227,432,227,0,11,0,11,0,11,0,11,0,11,0,11,0,11,594,223
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",1942,447,1016,370,1016,370,1016,370,0,11,0,11,0,11,0,11,0,11,0,11,0,11,926,412
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",1552,301,763,286,564,224,564,224,0,11,0,11,0,11,0,11,199,197,199,197,0,11,789,185
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",1569,426,912,374,616,256,616,256,0,11,0,11,0,11,0,11,296,251,269,227,27,40,657,295
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",1250,251,651,244,415,161,415,161,0,11,126,167,126,167,0,11,110,121,93,103,17,27,599,145
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York",870,274,377,247,354,243,354,243,0,11,23,36,23,36,0,11,0,11,0,11,0,11,493,157
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",1552,244,601,223,458,225,437,211,21,32,0,11,0,11,0,11,143,123,143,123,0,11,951,230
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",424,114,217,96,158,89,158,89,0,11,14,22,14,22,0,11,45,67,45,67,0,11,207,70
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",2262,319,1196,340,1025,325,1025,325,0,11,24,40,24,40,0,11,147,89,147,89,0,11,1066,223
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York",1726,320,733,296,660,290,660,290,0,11,38,60,38,60,0,11,35,58,35,58,0,11,993,216
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",1310,311,647,244,579,234,579,234,0,11,0,11,0,11,0,11,68,77,68,77,0,11,663,256
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",1368,320,670,311,538,292,538,292,0,11,132,144,110,118,22,32,0,11,0,11,0,11,698,207
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",911,268,304,232,222,178,222,178,0,11,0,11,0,11,0,11,82,133,82,133,0,11,607,236
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",837,234,475,199,475,199,475,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,362,166
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",1589,440,647,410,362,267,362,267,0,11,125,207,44,75,81,133,160,258,160,258,0,11,942,349
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",1207,234,341,230,259,208,259,208,0,11,0,11,0,11,0,11,82,134,82,134,0,11,866,198
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",826,257,445,268,445,268,445,268,0,11,0,11,0,11,0,11,0,11,0,11,0,11,381,166
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",1335,362,476,297,476,297,476,297,0,11,0,11,0,11,0,11,0,11,0,11,0,11,859,311
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",1495,384,626,413,365,318,365,318,0,11,205,203,205,203,0,11,56,90,56,90,0,11,869,284
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",1216,635,993,657,182,176,182,176,0,11,58,94,58,94,0,11,753,618,753,618,0,11,223,103
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",1065,343,778,380,557,330,557,330,0,11,195,216,155,166,40,63,26,39,26,39,0,11,287,156
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",683,189,101,127,101,127,101,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,582,168
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",1038,246,502,210,474,200,474,200,0,11,0,11,0,11,0,11,28,45,28,45,0,11,536,152
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",1557,598,524,340,357,269,357,269,0,11,113,167,113,167,0,11,54,86,54,86,0,11,1033,475
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York",1045,240,84,87,48,63,48,63,0,11,0,11,0,11,0,11,36,59,36,59,0,11,961,246
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",1110,679,587,696,587,696,587,696,0,11,0,11,0,11,0,11,0,11,0,11,0,11,523,235
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",1416,998,1125,1041,462,433,462,433,0,11,80,175,80,175,0,11,583,883,583,883,0,11,291,172
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",752,329,142,160,142,160,142,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,610,317
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",1462,587,466,364,466,364,466,364,0,11,0,11,0,11,0,11,0,11,0,11,0,11,996,463
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",1472,611,517,500,401,454,401,454,0,11,0,11,0,11,0,11,116,191,116,191,0,11,955,504
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",881,360,185,247,185,247,185,247,0,11,0,11,0,11,0,11,0,11,0,11,0,11,696,337
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",711,369,400,338,41,87,41,87,0,11,0,11,0,11,0,11,359,342,359,342,0,11,311,295
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",1623,768,1147,820,524,595,524,595,0,11,0,11,0,11,0,11,623,811,408,528,215,283,476,303
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",1671,506,1223,534,1223,534,1223,534,0,11,0,11,0,11,0,11,0,11,0,11,0,11,448,335
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",1353,302,281,193,281,193,281,193,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1072,270
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",1378,349,366,232,333,233,333,233,0,11,33,52,33,52,0,11,0,11,0,11,0,11,1012,292
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",835,213,110,114,110,114,110,114,0,11,0,11,0,11,0,11,0,11,0,11,0,11,725,213
