GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",449,120,113,73,99,71,14,22,0,11,14,22,336,106,278,96,58,53
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",379,124,138,113,138,113,0,11,0,11,0,11,241,126,143,93,98,80
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",540,133,147,64,147,64,0,11,0,11,0,11,393,132,275,99,118,100
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",459,95,137,73,101,71,36,42,23,35,13,22,322,102,284,102,38,45
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",1020,145,180,85,161,77,19,31,19,31,0,11,840,145,564,152,276,96
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",432,104,191,67,140,48,51,45,0,11,51,45,241,84,170,78,71,53
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",1033,124,457,99,417,96,40,24,16,18,24,18,576,112,401,97,175,77
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",837,161,264,108,189,77,75,74,63,71,12,18,573,176,474,145,99,89
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",811,170,182,83,164,87,18,35,0,11,18,35,629,153,523,131,106,90
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",869,150,308,124,308,124,0,11,0,11,0,11,561,131,463,125,98,68
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",565,183,212,146,200,147,12,20,0,11,12,20,353,133,273,131,80,70
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",1194,205,491,121,451,119,40,46,0,11,40,46,703,197,636,197,67,72
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",400,100,205,72,205,72,0,11,0,11,0,11,195,89,172,81,23,36
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",315,76,103,47,69,41,34,30,11,16,23,26,212,78,212,78,0,11
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",852,100,273,93,233,78,40,58,0,11,40,58,579,109,411,112,168,61
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York",747,168,238,131,220,130,18,29,0,11,18,29,509,136,437,124,72,53
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York",498,113,111,58,101,56,10,15,0,11,10,15,387,112,316,111,71,58
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York",433,83,94,54,94,54,0,11,0,11,0,11,339,86,208,83,131,69
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",474,89,216,69,153,49,63,56,0,11,63,56,258,78,241,80,17,19
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",1180,120,370,74,339,65,31,39,8,13,23,37,810,111,723,124,87,61
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York",1993,155,512,166,444,152,68,50,51,44,17,26,1481,198,1276,215,205,113
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York",721,129,340,103,324,104,16,24,0,11,16,24,381,133,280,113,101,78
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",336,131,100,85,86,83,14,23,0,11,14,23,236,118,226,119,10,17
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",797,166,173,116,173,116,0,11,0,11,0,11,624,139,543,136,81,65
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York",463,99,266,97,249,93,17,26,0,11,17,26,197,85,197,85,0,11
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",664,143,182,96,182,96,0,11,0,11,0,11,482,149,409,136,73,72
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",780,132,369,131,369,131,0,11,0,11,0,11,411,113,244,100,167,99
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",812,131,272,94,215,81,57,52,0,11,57,52,540,132,372,140,168,77
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",742,134,304,114,219,88,85,66,0,11,85,66,438,123,350,122,88,71
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",740,126,260,97,172,68,88,72,51,65,37,41,480,117,421,121,59,37
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York",589,153,150,90,137,87,13,20,13,20,0,11,439,138,404,137,35,31
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",1022,158,243,97,172,80,71,64,0,11,71,64,779,160,666,150,113,78
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",240,61,85,39,61,36,24,28,6,10,18,27,155,50,114,47,41,26
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",1059,76,406,105,336,96,70,43,11,19,59,36,653,118,442,116,211,67
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York",1130,182,279,100,253,98,26,30,14,22,12,20,851,182,737,187,114,74
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",767,189,234,94,205,88,29,32,0,11,29,32,533,181,416,158,117,110
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",807,157,212,96,171,91,41,44,41,44,0,11,595,155,502,141,93,81
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",538,129,101,75,82,66,19,31,0,11,19,31,437,139,313,116,124,92
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",494,148,153,59,153,59,0,11,0,11,0,11,341,157,318,155,23,37
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",910,214,252,161,177,129,75,101,14,24,61,99,658,207,466,172,192,140
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",828,149,166,113,134,108,32,53,0,11,32,53,662,157,526,151,136,81
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",602,170,221,132,221,132,0,11,0,11,0,11,381,166,381,166,0,11
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",729,147,191,113,191,113,0,11,0,11,0,11,538,148,364,126,174,108
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",950,181,242,150,133,107,109,95,88,89,21,35,708,210,564,182,144,107
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",527,188,304,182,69,65,235,164,23,37,212,161,223,103,223,103,0,11
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",471,117,271,119,198,105,73,71,63,68,10,14,200,94,147,86,53,55
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",537,152,51,64,51,64,0,11,0,11,0,11,486,149,430,147,56,39
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",625,133,183,72,168,65,15,24,0,11,15,24,442,125,371,125,71,53
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",765,185,217,136,146,101,71,86,52,78,19,31,548,149,354,107,194,128
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York",643,129,36,39,23,31,13,22,0,11,13,22,607,132,400,123,207,86
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",705,280,219,238,219,238,0,11,0,11,0,11,486,224,450,229,36,58
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",617,297,363,311,168,157,195,258,18,41,177,248,254,152,218,155,36,59
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",461,170,72,82,72,82,0,11,0,11,0,11,389,172,269,169,120,102
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",950,337,231,181,231,181,0,11,0,11,0,11,719,273,517,257,202,183
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",816,247,166,155,119,129,47,78,0,11,47,78,650,263,432,223,218,212
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",635,231,81,96,81,96,0,11,0,11,0,11,554,247,472,227,82,108
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",496,287,185,159,21,45,164,161,0,11,164,161,311,295,311,295,0,11
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",768,282,364,259,168,160,196,257,0,11,196,257,404,265,361,266,43,72
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",749,315,301,146,301,146,0,11,0,11,0,11,448,335,448,335,0,11
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",898,164,91,60,91,60,0,11,0,11,0,11,807,173,640,172,167,101
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",878,174,133,81,115,77,18,28,18,28,0,11,745,175,600,162,145,74
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",593,146,40,39,40,39,0,11,0,11,0,11,553,147,437,146,116,79
1500000US360610067004,360610067004,"Block Group 4, Census Tract 67, New York County, New York",889,179,184,88,159,86,25,29,0,11,25,29,705,183,479,166,226,121
1500000US360610068001,360610068001,"Block Group 1, Census Tract 68, New York County, New York",576,200,107,68,107,68,0,11,0,11,0,11,469,196,452,194,17,28
1500000US360610068002,360610068002,"Block Group 2, Census Tract 68, New York County, New York",409,136,90,96,36,69,54,63,0,11,54,63,319,113,172,102,147,98
1500000US360610068003,360610068003,"Block Group 3, Census Tract 68, New York County, New York",705,165,211,102,181,101,30,49,0,11,30,49,494,144,449,153,45,51
1500000US360610068004,360610068004,"Block Group 4, Census Tract 68, New York County, New York",620,240,29,49,29,49,0,11,0,11,0,11,591,241,591,241,0,11
1500000US360610068005,360610068005,"Block Group 5, Census Tract 68, New York County, New York",630,226,0,11,0,11,0,11,0,11,0,11,630,226,418,206,212,140
1500000US360610068006,360610068006,"Block Group 6, Census Tract 68, New York County, New York",869,206,244,157,157,114,87,103,0,11,87,103,625,184,456,177,169,103
1500000US360610069000,360610069000,"Block Group 0, Census Tract 69, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610069001,360610069001,"Block Group 1, Census Tract 69, New York County, New York",1252,113,434,92,395,89,39,38,30,36,9,14,818,131,624,120,194,87
1500000US360610070001,360610070001,"Block Group 1, Census Tract 70, New York County, New York",1219,299,345,181,243,124,102,165,102,165,0,11,874,272,709,259,165,121
1500000US360610070002,360610070002,"Block Group 2, Census Tract 70, New York County, New York",423,190,156,113,71,73,85,82,26,43,59,69,267,156,175,131,92,89
1500000US360610070003,360610070003,"Block Group 3, Census Tract 70, New York County, New York",1043,293,25,40,25,40,0,11,0,11,0,11,1018,293,705,262,313,184
1500000US360610070004,360610070004,"Block Group 4, Census Tract 70, New York County, New York",549,167,228,141,211,139,17,32,0,11,17,32,321,172,321,172,0,11
1500000US360610070005,360610070005,"Block Group 5, Census Tract 70, New York County, New York",738,192,313,139,288,137,25,46,0,11,25,46,425,163,325,159,100,69
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",860,221,105,92,105,92,0,11,0,11,0,11,755,222,619,230,136,96
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",520,146,142,96,132,95,10,16,10,16,0,11,378,144,222,105,156,127
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",1023,170,299,114,253,112,46,43,15,25,31,35,724,165,620,151,104,87
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",366,96,95,60,80,55,15,25,15,25,0,11,271,89,239,90,32,36
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",874,157,178,83,148,76,30,36,0,11,30,36,696,167,556,170,140,79
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",703,131,114,58,66,42,48,42,41,48,7,13,589,141,429,145,160,90
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",528,201,118,93,118,93,0,11,0,11,0,11,410,189,343,169,67,109
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",675,188,295,176,271,187,24,48,0,11,24,48,380,149,335,138,45,60
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",496,207,128,93,86,78,42,50,0,11,42,50,368,215,271,181,97,122
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",869,230,170,153,64,72,106,136,76,126,30,50,699,229,526,223,173,105
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",941,215,293,164,293,164,0,11,0,11,0,11,648,223,345,178,303,141
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",177,78,52,45,52,45,0,11,0,11,0,11,125,79,91,81,34,38
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",463,148,25,40,25,40,0,11,0,11,0,11,438,145,344,137,94,66
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",604,183,65,58,44,55,21,36,0,11,21,36,539,178,419,159,120,157
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",360,119,36,46,36,46,0,11,0,11,0,11,324,116,238,115,86,69
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",996,269,153,85,94,79,59,55,0,11,59,55,843,268,657,285,186,140
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",889,179,268,118,244,110,24,41,24,41,0,11,621,180,522,179,99,78
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",372,149,117,94,117,94,0,11,0,11,0,11,255,137,192,124,63,61
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",538,163,157,94,157,94,0,11,0,11,0,11,381,158,305,170,76,65
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",664,138,195,84,195,84,0,11,0,11,0,11,469,138,418,140,51,48
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",535,154,62,57,46,46,16,31,0,11,16,31,473,160,432,166,41,33
