GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",1468,383,1113,361,154,92,228,65,15,26,612,299,0,11,0,11,104,88,0,11,104,88,355,87,128,63,64,58,0,11,0,11,0,11,86,73,77,64,63,55,14,24
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",1413,380,1207,367,723,186,6,4,0,11,391,302,0,11,0,11,87,78,0,11,87,78,206,144,151,124,0,11,0,11,0,11,0,11,55,69,0,11,0,11,0,11
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",1145,319,1080,310,646,184,40,58,0,11,374,250,0,11,0,11,20,31,0,11,20,31,65,55,14,22,0,11,0,11,0,11,0,11,51,49,0,11,0,11,0,11
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",662,218,454,196,358,161,28,44,0,11,23,26,0,11,0,11,45,57,0,11,45,57,208,143,75,77,0,11,0,11,0,11,0,11,133,114,0,11,0,11,0,11
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",996,265,720,242,383,171,0,11,0,11,178,144,0,11,0,11,159,185,0,11,159,185,276,145,238,125,0,11,0,11,0,11,0,11,38,61,0,11,0,11,0,11
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",1632,222,1272,215,936,217,184,123,0,11,98,62,45,73,0,11,9,14,0,11,9,14,360,114,150,66,11,14,7,12,0,11,0,11,192,95,0,11,0,11,0,11
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",1199,209,848,169,531,143,47,50,0,11,262,152,0,11,0,11,8,14,0,11,8,14,351,119,113,57,57,56,0,11,0,11,0,11,181,118,0,11,0,11,0,11
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",2673,280,2478,276,1526,219,198,103,10,19,633,169,0,11,19,24,92,83,11,24,81,79,195,94,158,85,11,22,0,11,0,11,0,11,26,32,0,11,0,11,0,11
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1579,353,1559,355,1359,338,52,87,0,11,106,92,0,11,0,11,42,48,0,11,42,48,20,32,20,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",745,371,695,365,629,358,0,11,0,11,66,64,0,11,0,11,0,11,0,11,0,11,50,59,23,37,0,11,0,11,0,11,0,11,27,46,0,11,0,11,0,11
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",1423,383,1294,375,1006,343,0,11,0,11,288,179,0,11,0,11,0,11,0,11,0,11,129,148,129,148,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",604,224,604,224,565,238,0,11,0,11,39,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",545,248,544,248,365,239,29,45,0,11,150,189,0,11,0,11,0,11,0,11,0,11,1,5,0,11,0,11,0,11,0,11,0,11,1,5,0,11,0,11,0,11
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",2028,711,1899,708,1493,671,73,51,2,4,281,190,0,11,0,11,50,79,0,11,50,79,129,107,76,64,0,11,0,11,0,11,0,11,53,86,0,11,0,11,0,11
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",947,224,821,215,617,182,136,137,0,11,68,70,0,11,0,11,0,11,0,11,0,11,126,125,23,38,0,11,0,11,65,101,0,11,38,68,0,11,0,11,0,11
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",2601,386,2463,380,1977,345,80,78,0,11,359,208,0,11,0,11,47,58,0,11,47,58,138,158,138,158,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",575,240,575,240,544,250,19,33,0,11,12,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",1829,379,1592,373,1192,340,69,77,0,11,104,109,0,11,0,11,227,162,46,45,181,134,237,289,237,289,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1777,394,1630,365,1110,337,0,11,0,11,459,149,0,11,0,11,61,70,0,11,61,70,147,194,51,61,0,11,0,11,0,11,0,11,96,184,0,11,0,11,0,11
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",1430,394,1164,329,973,246,49,56,0,11,142,146,0,11,0,11,0,11,0,11,0,11,266,301,255,300,0,11,0,11,0,11,0,11,5,11,6,15,6,15,0,11
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1402,337,1247,332,1130,322,16,25,0,11,49,49,0,11,0,11,52,82,0,11,52,82,155,127,155,127,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",1867,431,1312,376,939,324,31,49,0,11,310,229,0,11,0,11,32,52,0,11,32,52,555,236,491,239,0,11,0,11,0,11,0,11,64,111,0,11,0,11,0,11
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",809,248,544,218,112,78,142,91,46,75,233,180,0,11,0,11,11,19,0,11,11,19,265,149,97,79,0,11,0,11,0,11,0,11,161,150,7,12,7,12,0,11
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",1181,418,557,220,228,90,102,83,0,11,186,135,0,11,7,10,34,55,34,55,0,11,624,366,328,341,125,134,0,11,0,11,0,11,144,112,27,33,27,33,0,11
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",1248,249,918,208,476,138,56,47,0,11,333,181,0,11,0,11,53,60,0,11,53,60,330,133,136,103,3,9,0,11,0,11,0,11,157,93,34,38,10,15,24,36
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",1385,259,1214,263,961,230,0,11,32,54,91,57,0,11,0,11,130,140,0,11,130,140,171,92,164,91,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",1755,287,1439,225,713,154,296,97,6,9,330,108,0,11,0,11,94,72,7,14,87,76,316,150,204,113,28,25,0,11,0,11,0,11,60,57,24,32,8,18,16,26
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",915,218,827,213,635,180,40,35,0,11,124,114,0,11,28,47,0,11,0,11,0,11,88,78,19,20,0,11,0,11,0,11,0,11,69,74,0,11,0,11,0,11
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",1028,263,964,260,892,259,19,22,0,11,32,30,0,11,0,11,21,25,0,11,21,25,64,41,53,37,0,11,0,11,0,11,0,11,11,16,0,11,0,11,0,11
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",723,156,666,172,587,168,0,11,0,11,79,58,0,11,0,11,0,11,0,11,0,11,57,78,57,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",1520,543,1457,534,859,346,12,20,7,14,549,430,0,11,0,11,30,48,0,11,30,48,63,68,56,60,0,11,0,11,7,14,0,11,0,11,0,11,0,11,0,11
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",653,257,521,224,440,222,0,11,0,11,81,132,0,11,0,11,0,11,0,11,0,11,132,183,0,11,0,11,0,11,0,11,0,11,22,39,110,178,110,178,0,11
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",1664,513,1292,503,345,175,148,182,0,11,799,441,0,11,0,11,0,11,0,11,0,11,372,182,288,198,0,11,0,11,0,11,0,11,84,105,0,11,0,11,0,11
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",900,250,842,272,776,240,66,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,58,73,58,73,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",1593,311,1544,333,1344,367,0,11,0,11,114,98,0,11,0,11,86,84,0,11,86,84,49,56,22,37,0,11,0,11,0,11,0,11,0,11,27,43,0,11,27,43
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",841,339,785,336,666,332,30,48,0,11,39,67,0,11,0,11,50,48,0,11,50,48,56,83,54,82,0,11,0,11,0,11,0,11,2,6,0,11,0,11,0,11
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",1443,396,1398,375,1309,338,8,8,0,11,39,71,0,11,0,11,42,69,0,11,42,69,45,65,37,65,4,9,0,11,0,11,0,11,0,11,4,9,0,11,4,9
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",1552,505,1304,402,1126,356,15,25,0,11,134,89,0,11,0,11,29,55,0,11,29,55,248,244,93,99,0,11,0,11,0,11,0,11,42,69,113,150,86,140,27,48
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",1095,247,950,218,747,215,124,82,0,11,64,66,0,11,15,24,0,11,0,11,0,11,145,101,98,73,0,11,0,11,47,73,0,11,0,11,0,11,0,11,0,11
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",897,301,771,238,636,245,15,24,0,11,13,20,0,11,0,11,107,127,0,11,107,127,126,176,109,115,0,11,0,11,0,11,0,11,17,131,0,11,0,11,0,11
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",1672,343,1613,350,1203,332,111,179,0,11,185,109,0,11,22,33,92,65,22,37,70,54,59,75,17,29,0,11,0,11,0,11,0,11,42,68,0,11,0,11,0,11
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",2393,602,2066,580,1613,510,317,426,0,11,136,120,0,11,0,11,0,11,0,11,0,11,327,199,327,199,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",1619,424,1526,434,1207,439,64,40,0,11,255,159,0,11,0,11,0,11,0,11,0,11,93,62,93,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",1190,408,1068,314,764,268,51,68,0,11,148,90,0,11,0,11,105,82,0,11,105,82,122,136,105,137,17,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",594,185,573,172,437,165,0,11,0,11,136,124,0,11,0,11,0,11,0,11,0,11,21,41,21,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1357,384,1230,352,1140,339,43,69,0,11,0,11,0,11,0,11,47,57,0,11,47,57,127,122,79,126,0,11,0,11,0,11,0,11,0,11,48,92,0,11,48,92
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",1794,464,1724,480,1442,393,125,146,0,11,143,113,0,11,0,11,14,21,0,11,14,21,70,65,45,48,25,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",826,363,826,363,575,329,31,51,0,11,220,138,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",845,375,811,374,98,72,0,11,12,18,674,360,0,11,0,11,27,47,0,11,27,47,34,60,34,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",1778,707,1715,700,391,192,0,11,10,18,1295,689,0,11,0,11,19,33,0,11,19,33,63,59,13,22,0,11,0,11,15,24,0,11,35,57,0,11,0,11,0,11
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",1830,622,1688,628,717,509,0,11,0,11,871,359,0,11,0,11,100,113,0,11,100,113,142,195,19,32,123,190,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",931,373,892,375,222,121,3,5,0,11,593,358,6,11,41,82,27,31,0,11,27,31,39,56,35,55,0,11,0,11,0,11,0,11,4,5,0,11,0,11,0,11
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",1687,568,1500,579,749,227,43,51,8,17,700,512,0,11,0,11,0,11,0,11,0,11,187,177,50,70,0,11,0,11,0,11,0,11,137,155,0,11,0,11,0,11
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",4196,487,3987,459,2716,363,292,151,0,11,865,240,0,11,0,11,114,79,27,35,87,73,209,86,187,81,13,26,0,11,0,11,0,11,0,11,9,17,9,17,0,11
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",1142,274,1109,271,1028,275,0,11,0,11,59,37,0,11,0,11,22,26,0,11,22,26,33,25,17,19,0,11,0,11,0,11,0,11,0,11,16,18,0,11,16,18
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1916,380,1716,365,1197,224,0,11,0,11,387,271,0,11,13,21,119,119,0,11,119,119,200,75,98,77,0,11,0,11,0,11,0,11,102,38,0,11,0,11,0,11
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",954,278,832,230,375,170,4,5,0,11,453,209,0,11,0,11,0,11,0,11,0,11,122,128,41,91,2,4,0,11,0,11,0,11,49,67,30,47,30,47,0,11
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",1418,400,1404,400,802,243,0,11,0,11,323,177,0,11,143,226,136,137,0,11,136,137,14,22,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",3260,814,2913,681,2564,786,232,340,0,11,117,194,0,11,0,11,0,11,0,11,0,11,347,297,142,193,0,11,0,11,0,11,0,11,205,243,0,11,0,11,0,11
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",930,487,867,500,809,533,0,11,0,11,58,102,0,11,0,11,0,11,0,11,0,11,63,114,30,54,0,11,0,11,0,11,0,11,0,11,33,59,0,11,33,59
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",2054,467,1669,382,1323,391,0,11,0,11,304,224,0,11,0,11,42,67,0,11,42,67,385,391,243,289,0,11,0,11,0,11,0,11,142,188,0,11,0,11,0,11
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",1150,450,1084,398,769,354,52,80,0,11,263,269,0,11,0,11,0,11,0,11,0,11,66,109,0,11,0,11,0,11,0,11,0,11,66,109,0,11,0,11,0,11
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",2790,1053,2605,1030,2067,917,220,291,0,11,191,188,0,11,0,11,127,149,0,11,127,149,185,151,164,138,0,11,0,11,0,11,0,11,0,11,21,35,0,11,21,35
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",802,315,764,309,494,221,53,87,0,11,217,244,0,11,0,11,0,11,0,11,0,11,38,103,38,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",2691,664,2649,662,2243,652,0,11,0,11,406,354,0,11,0,11,0,11,0,11,0,11,42,115,40,70,0,11,0,11,0,11,0,11,2,85,0,11,0,11,0,11
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",2523,639,2442,645,1487,503,86,138,0,11,704,614,0,11,0,11,165,253,0,11,165,253,81,133,81,133,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",984,161,959,158,668,144,3,3,0,11,248,118,0,11,0,11,40,45,0,11,40,45,25,29,13,21,0,11,0,11,0,11,0,11,12,18,0,11,0,11,0,11
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",682,164,650,162,630,159,0,11,0,11,13,22,0,11,0,11,7,11,0,11,7,11,32,28,32,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",1678,326,1639,328,1332,216,0,11,0,11,140,108,0,11,0,11,167,166,0,11,167,166,39,35,39,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",1072,350,1063,339,924,302,28,59,0,11,111,99,0,11,0,11,0,11,0,11,0,11,9,20,9,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",931,284,847,279,789,274,0,11,0,11,58,76,0,11,0,11,0,11,0,11,0,11,84,112,14,22,0,11,0,11,0,11,0,11,70,111,0,11,0,11,0,11
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",341,158,325,155,288,142,18,38,0,11,19,32,0,11,0,11,0,11,0,11,0,11,16,25,16,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",1570,359,1509,354,1072,262,97,77,8,17,325,194,0,11,0,11,7,14,0,11,7,14,61,49,45,42,0,11,0,11,0,11,0,11,16,26,0,11,0,11,0,11
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",1808,365,1585,361,829,284,141,99,16,15,483,235,0,11,0,11,116,88,0,11,116,88,223,173,88,76,17,25,0,11,0,11,0,11,118,162,0,11,0,11,0,11
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",1603,465,1519,455,925,291,135,92,0,11,244,173,0,11,154,229,61,53,0,11,61,53,84,78,64,70,18,23,0,11,0,11,0,11,0,11,2,5,0,11,2,5
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",1719,602,1685,599,1530,585,0,11,0,11,145,139,0,11,0,11,10,16,0,11,10,16,34,41,13,20,0,11,0,11,0,11,0,11,21,34,0,11,0,11,0,11
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",1419,294,1350,301,1145,293,76,82,0,11,119,93,0,11,10,15,0,11,0,11,0,11,69,50,69,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",1250,260,1135,262,965,233,38,62,0,11,93,82,0,11,0,11,39,43,0,11,39,43,115,107,79,99,0,11,16,24,0,11,0,11,20,32,0,11,0,11,0,11
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",728,218,695,206,686,208,0,11,0,11,9,17,0,11,0,11,0,11,0,11,0,11,33,39,9,18,0,11,0,11,0,11,0,11,24,35,0,11,0,11,0,11
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",703,266,703,266,656,268,0,11,0,11,47,58,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",1004,266,970,260,495,173,0,11,0,11,456,234,0,11,0,11,19,25,0,11,19,25,34,40,34,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",722,194,654,198,553,182,0,11,0,11,101,93,0,11,0,11,0,11,0,11,0,11,68,65,68,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",1841,406,1636,377,1519,370,0,11,0,11,102,78,0,11,0,11,15,23,0,11,15,23,205,121,72,51,46,76,0,11,0,11,0,11,25,42,62,67,62,67,0,11
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",911,293,868,294,623,267,0,11,0,11,227,123,0,11,0,11,18,21,0,11,18,21,43,44,43,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",2815,348,2648,325,2004,254,99,74,11,21,391,128,0,11,0,11,143,169,0,11,143,169,167,81,100,64,0,11,0,11,0,11,0,11,22,32,45,47,28,43,17,19
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",1819,391,1666,367,1133,325,64,28,0,11,396,256,0,11,4,9,69,61,4,9,65,60,153,143,129,138,20,20,0,11,0,11,0,11,4,9,0,11,0,11,0,11
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",1304,343,1152,355,916,271,4,8,111,155,121,93,0,11,0,11,0,11,0,11,0,11,152,132,100,105,0,11,0,11,0,11,0,11,52,79,0,11,0,11,0,11
